# Delayed Equilibrium Model (DEM) Results
# Fluid: REFPROP::WATER
# Mass flow rate: 15.35 kg/s
# Nucleation pressure: 11117059.820204036 Pa
# Frozen entropy: 3438.202960773038 J/kg.K
# Number of axial points: 500
# Axial range: 0.000000 to 0.463107 m
# Max Mach number: 0.9464
# Min pressure: 7558935.76 Pa
#
z,pressure,velocity,density,entropy,enthalpy,gamma,quality,power,volume_fraction,mass_residual,mach_number,speed_of_sound,T_sat,T_meta
0.029698231406813626,11961045.629021324,10.756000816285882,671.177603887246,3438.1810405857937,1456564.9344415395,0.0,0.0,22359159.676351205,0.0,-0.2075496617423589,0.01332718051246515,807.0724941577555,,592.5269852805679
0.03062630113827655,11958018.648215309,11.166147878506319,671.1729501758775,3438.1810647513466,1456560.438789655,0.0,0.0,22359159.676359765,0.0,-0.2086345088985606,0.013835794871474813,807.0478047869522,,592.5251962648305
0.03155437086973948,11954613.436758045,11.610268541235577,671.167714765818,3438.1810914221164,1456555.381049915,0.0,0.0,22359159.67634192,0.0,-0.20919282433853503,0.014386592814142106,807.0200283852208,,592.523183561373
0.0324824406012024,11950792.478872975,12.089227720380912,671.1618398272323,3438.1811209818716,1456549.7055397383,0.0,0.0,22359159.67688625,0.0,-0.20652936026838198,0.01498066249717494,806.9888579801262,,592.5209249680668
0.03341051033266533,11946503.997119699,12.605143145334496,671.1552455792097,3438.1811538765987,1456543.3353603708,0.0,0.0,22359159.67572045,0.0,-0.20468358313564394,0.015620648978012986,806.9538700393948,,592.5183898379603
0.03433858006412826,11941679.997316265,13.161363793982764,671.147827273405,3438.1811906067796,1456536.1694774888,0.0,0.0,22359159.676468298,0.0,-0.1983925981342729,0.016310728902004516,806.9145084230595,,592.5155379168197
0.03526664979559118,11936275.266819924,13.75785982035265,671.1395150564553,3438.1812317932236,1456528.1408654565,0.0,0.0,22359159.676359728,0.0,-0.19394873787497957,0.01705089166999257,806.8704022420574,,592.5123424287087
0.03619471952705411,11930186.271535667,14.400319647303755,671.1301494085903,3438.1812781053563,1456519.0956204624,0.0,0.0,22359159.676429722,0.0,-0.18308487601637857,0.017848227702233554,806.8207044165891,,592.5087420574473
0.03712278925851703,11923367.172750304,15.087367030009176,671.1196592883841,3438.1813303887348,1456508.965898887,0.0,0.0,22359159.676389836,0.0,-0.17764487460628864,0.01870106701029143,806.7650376155763,,592.5047096296643
0.03805085898997996,11915705.430703228,15.823762243031766,671.1078710550986,3438.181389551294,1456497.5844950862,0.0,0.0,22359159.676390022,0.0,-0.1588257608414878,0.019615363339081798,806.7024795561335,,592.5001784559776
0.03897892872144289,11907074.568977175,16.61419069994063,671.0945894259382,3438.181456703628,1456484.7635379494,0.0,0.0,22359159.660785336,0.0,-0.1574164828784852,0.020596989515468313,806.6319928678603,,592.4950735639086
0.03990699845290581,11897505.734908765,17.448832919727643,671.0798611448886,3438.181533170865,1456470.5501404293,0.0,0.0,22359159.68874234,0.0,-0.130187683149396,0.021633810876535577,806.5538253666145,,592.4894133010539
0.04083506818436874,11886671.551509677,18.347934222191903,671.0631816616304,3438.1816202783884,1456454.457147505,0.0,0.0,22359159.680561654,0.0,-0.12620774136757085,0.022751052399739444,806.4652966296202,,592.483003609634
0.04176313791583166,11874749.234550424,19.288891109235234,671.0448217444967,3438.1817198674867,1456436.7495985536,0.0,0.0,22359159.676970515,0.0,-0.099156228432971,0.023920709702555675,806.3678439764026,,592.4759492954203
0.04269120764729459,11861352.036475562,20.29425063507759,671.0241847769057,3438.181833636191,1456416.8520122299,0.0,0.0,22359159.67786057,0.0,-0.08215615867157133,0.0251709045467147,806.2582970514021,,592.468020968838
0.043619277378757516,11846668.500934754,21.341679421357643,671.0015584037059,3438.1819639476153,1456395.0465737232,0.0,0.0,22359159.67628467,0.0,-0.061532366596809496,0.026473971690582642,806.1381824680781,,592.4593300799486
0.04454734711022044,11830528.95378392,22.43652671808147,670.9766790913596,3438.1821129654513,1456371.0814939598,0.0,0.0,22359159.678519018,0.0,-0.01997268207073155,0.02783667116608039,806.0060983664198,,592.449775719995
