# Delayed Equilibrium Model (DEM) Results
# Fluid: REFPROP::WATER
# Mass flow rate: 20.0 kg/s
# Nucleation pressure: 9137049.104122486 Pa
# Frozen entropy: 3298.0724215749283 J/kg.K
# Number of axial points: 500
# Axial range: 0.000000 to 0.463107 m
# Max Mach number: 0.9828
# Min pressure: 6790242.39 Pa
#
z,pressure,velocity,density,entropy,enthalpy,gamma,quality,power,volume_fraction,mass_residual,mach_number,speed_of_sound,T_sat,T_meta
0.0,11977222.490430666,8.03039973764003,706.4043171025965,3297.3490309078,1374085.3695531515,0.0,0.0,27482352.264262494,0.0,1.4884307120155427e-09,0.008882867781070669,904.0323390552719,,578.939283325138
0.0009280697314629258,11977244.398919575,8.025808252989066,706.4043415379778,3297.349041007001,1374085.4064140678,0.0,0.0,27482352.264262494,0.0,1.4884982135754399e-09,0.00887778754019525,904.032476182974,,578.9392946461357
0.0018561394629258517,11977266.039897665,8.0212624048293,706.4043656494922,3297.34905109148,1374085.4428877633,0.0,0.0,27482352.26426094,0.0,-0.00010069551202818161,0.008872757799011439,904.0326115655937,,578.9393058397783
0.0027842091943887774,11977256.147775453,8.022281362060344,706.4043511815646,3297.349061159833,1374085.4347132454,0.0,0.0,27482352.26424743,0.0,-0.014070481089440534,0.00887388562462417,904.0325401309314,,578.9393021938372
0.0037122789258517033,11977216.855888868,8.02848583378189,706.4043007402707,3297.34907123002,1374085.384920898,0.0,0.0,27482352.26426579,0.0,-0.015511594951469476,0.00888075132731882,904.0322758599033,,578.9392847139512
0.004640348657314629,11977173.822104579,8.035343388030734,706.404245715916,3297.3490813194435,1374085.3298425751,0.0,0.0,27482352.26428514,0.0,-0.017274517947544865,0.008888339686303308,904.0319870327393,,578.9392654752232
0.005568418388777555,11977069.159956574,8.053033468668191,706.4041152794415,3297.3490914291647,1374085.1875336417,0.0,0.0,27482352.26415331,0.0,-0.04597394747896644,0.00890791449634109,904.031293966277,,578.9392172391075
0.006496488120240481,11976920.47102175,8.078399935988466,706.4039309586572,3297.349101596924,1374084.9829330521,0.0,0.0,27482352.2641163,0.0,-0.04241472866822349,0.008935983481973341,904.0303120842951,,578.9391482917734
0.007424557851703407,11976753.448890828,8.106883360994765,706.4037241859238,3297.3491118467987,1374084.7524270948,0.0,0.0,27482352.264120184,0.0,-0.045915449339954506,0.008967501572127348,904.0292098963724,,578.93907072578
0.008352627583166333,11976484.416918322,8.152991296297767,706.4033925725398,3297.3491221893955,1374084.3775674074,0.0,0.0,27482352.264018923,0.0,-0.08301640869989768,0.009018521948193336,904.0274385461844,,578.9389451675912
0.009280697314629258,11976153.526644705,8.20950504619937,706.4029852323318,3297.3491326846683,1374083.915227922,0.0,0.0,27482352.264289476,0.0,-0.08046724684049522,0.00908105713104498,904.0252613469331,,578.9387905164168
0.010208767046092184,11975792.753815114,8.27073295033447,706.4025412813392,3297.349143369032,1374083.410695192,0.0,0.0,27482352.264139198,0.0,-0.0874149341019681,0.009148809239323935,904.0228880043462,,578.9386218220925
0.01113683677755511,11975288.670459114,8.355812060047844,706.4019219233084,3297.349154258541,1374082.7034070161,0.0,0.0,27482352.26409215,0.0,-0.12245825322517945,0.009242954794100948,904.0195744958855,,578.9383857111518
0.012064906509018036,11974728.741408959,8.44937669341679,706.4012341584405,3297.349165438573,1374081.9172297819,0.0,0.0,27482352.26426071,0.0,-0.12209338263492242,0.009346491300921115,904.0158944548622,,578.9381233489613
0.012992976240480961,11974104.520129424,8.55254109232111,706.400467640768,3297.3491769467187,1374081.040227889,0.0,0.0,27482352.264149137,0.0,-0.13933371078108436,0.009460652132898631,904.0117924408572,,578.9378307641307
0.013921045971943888,11973339.758093908,8.677410325191717,706.3995290584561,3297.349188818566,1374079.964481971,0.0,0.0,27482352.264138937,0.0,-0.15827972885577068,0.009598833360379243,904.0067682609377,,578.9374720791557
0.014849115703406813,11972526.835306581,8.808223322342934,706.398531426592,3297.3492011445132,1374078.8208196394,0.0,0.0,27482352.26437375,0.0,-0.15901872634476888,0.009743594480600776,904.0014277974992,,578.9370907733269
0.01577718543486974,11971595.114195667,8.955886773794258,706.3973882973664,3297.349213958744,1374077.5092634563,0.0,0.0,27482352.264348175,0.0,-0.18711524839429927,0.009907005819624316,903.9953076492566,,578.9366536087374
0.016705255166332665,11970547.377137678,9.119147697610323,706.3961030520826,3297.3492273360703,1374076.0337947584,0.0,0.0,27482352.264442477,0.0,-0.18696466482620622,0.010087681916647441,903.9884259793351,,578.9361619005131
0.01763332489779559,11969420.991233231,9.29148583501244,706.3947213921257,3297.34924135719,1374074.447357684,0.0,0.0,27482352.2642439,0.0,-0.1933582985249025,0.010278408007542632,903.9810278200713,,578.9356332395457
0.018561394629258515,11968136.704419939,9.484242129218305,706.3931463159363,3297.349256076941,1374072.637790781,0.0,0.0,27482352.264303274,0.0,-0.20902773989136847,0.010491736365236677,903.9725931966225,,578.9350303339935
0.019489464360721444,11966751.21382731,9.68791066878995,706.3914471711718,3297.349271604142,1374070.685418592,0.0,0.0,27482352.264503106,0.0,-0.20958366960532615,0.010717148130405089,903.9634939172726,,578.9343798736643
0.02041753409218437,11965213.860378077,9.909051631239489,706.3895619360034,3297.349288016033,1374068.5185693118,0.0,0.0,27482352.264428545,0.0,-0.22663769601309625,0.010961905401658999,903.953397530673,,578.9336580232285
0.021345603823647294,11963515.1986169,10.147836093784399,706.3874790128301,3297.349305421531,1374066.1239327665,0.0,0.0,27482352.26442919,0.0,-0.22663749105768005,0.011226199665500165,903.9422419120388,,578.9328603447216
0.02227367355511022,11961663.538868975,10.401911080251816,706.385208528787,3297.3493239435925,1374063.5133427158,0.0,0.0,27482352.264395528,0.0,-0.2334392040801916,0.011507428831308108,903.9300814054549,,578.9319907573226
0.023201743286573144,11959588.522437297,10.679509478605768,706.3826643292646,3297.3493437014963,1374060.5872618903,0.0,0.0,27482352.26446484,0.0,-0.2418742400614633,0.01181470857076622,903.9164541925869,,578.9310161547221
0.024129813018036073,11957325.322267085,10.974300999693215,706.3798893984807,3297.349364867204,1374057.395579677,0.0,0.0,27482352.26441786,0.0,-0.24366847356295196,0.012141035165371997,903.9015907797979,,578.9299531012912
0.025057882749498998,11954790.43594545,11.295401199248781,706.3767814716564,3297.3493875980466,1374053.8201717266,0.0,0.0,27482352.26431705,0.0,-0.2547348389961748,0.012496503329224674,903.884942985054,,578.9287623042452
0.025985952480961923,11951994.87009155,11.639285741332289,706.3733539334715,3297.349412111016,1374049.8767404594,0.0,0.0,27482352.264534872,0.0,-0.2551613298874855,0.012877216576908308,903.8665826436512,,578.9274489552598
0.026914022212424848,11948873.961054811,12.011607199794108,706.3695275384495,3297.3494386311922,1374045.47386715,0.0,0.0,27482352.264418222,0.0,-0.2656231084488816,0.013289438765388953,903.8460849887181,,578.9259826284562
0.027842091943887776,11945394.64644322,12.41356710277946,706.3652616942688,3297.3494674350327,1374040.564897973,0.0,0.0,27482352.264441617,0.0,-0.2656102887250569,0.013734507652173775,903.8232324851303,,578.9243477727348
0.0287701616753507,11941510.328115052,12.847504665148268,706.3604992129957,3297.3494988426664,1374035.0840397198,0.0,0.0,27482352.264555603,0.0,-0.27212902065344835,0.014215022233779573,903.7977186288438,,578.9225224653243
